Time(Local),Production,Consumption
08.03.2026 13:00:00 +01:00,13966.45,17168.97
08.03.2026 14:00:00 +01:00,13936.14,17166.23
08.03.2026 15:00:00 +01:00,15386.15,17441.64
08.03.2026 16:00:00 +01:00,18264.26,17615.83
08.03.2026 17:00:00 +01:00,21926.25,17895.90
08.03.2026 18:00:00 +01:00,22959.60,18197.02
08.03.2026 19:00:00 +01:00,22801.51,18213.30
08.03.2026 20:00:00 +01:00,22708.49,18155.77
08.03.2026 21:00:00 +01:00,21790.90,17847.41
08.03.2026 22:00:00 +01:00,20678.51,17550.30
08.03.2026 23:00:00 +01:00,19161.71,17026.35
09.03.2026 00:00:00 +01:00,17938.36,16644.02
09.03.2026 01:00:00 +01:00,17354.97,16367.14
09.03.2026 02:00:00 +01:00,17367.72,16202.05
09.03.2026 03:00:00 +01:00,17225.01,16131.67
09.03.2026 04:00:00 +01:00,19105.17,16252.56
09.03.2026 05:00:00 +01:00,20295.82,16657.37
09.03.2026 06:00:00 +01:00,22187.95,17752.02
09.03.2026 07:00:00 +01:00,23496.93,18976.31
09.03.2026 08:00:00 +01:00,23651.08,19290.48
09.03.2026 09:00:00 +01:00,22518.57,19148.76
09.03.2026 10:00:00 +01:00,19142.51,18860.89
09.03.2026 11:00:00 +01:00,16371.66,18618.32
09.03.2026 12:00:00 +01:00,15482.73,18333.77
09.03.2026 13:00:00 +01:00,15417.90,18261.68
09.03.2026 14:00:00 +01:00,16050.45,16366.30
09.03.2026 15:00:00 +01:00,19988.53,18340.66
09.03.2026 16:00:00 +01:00,23219.06,18611.71
09.03.2026 17:00:00 +01:00,23970.99,18830.67
09.03.2026 18:00:00 +01:00,24065.57,18924.54
09.03.2026 19:00:00 +01:00,23958.29,18893.84
09.03.2026 20:00:00 +01:00,23685.07,18709.94
09.03.2026 21:00:00 +01:00,23113.19,18304.38
09.03.2026 22:00:00 +01:00,21754.95,17988.16
09.03.2026 23:00:00 +01:00,20819.97,17373.33
10.03.2026 00:00:00 +01:00,20116.66,16822.28
10.03.2026 01:00:00 +01:00,19712.96,16464.65
10.03.2026 02:00:00 +01:00,19857.55,16213.86
10.03.2026 03:00:00 +01:00,19884.23,16182.50
10.03.2026 04:00:00 +01:00,19809.77,16226.34
10.03.2026 05:00:00 +01:00,20433.61,16657.65
10.03.2026 06:00:00 +01:00,21885.69,17735.49
10.03.2026 07:00:00 +01:00,22851.19,18818.80
10.03.2026 08:00:00 +01:00,22519.95,19149.24
10.03.2026 09:00:00 +01:00,21677.83,19001.24
10.03.2026 10:00:00 +01:00,19807.20,18804.93
10.03.2026 11:00:00 +01:00,18560.42,18763.38
10.03.2026 12:00:00 +01:00,17805.18,18710.85
10.03.2026 13:00:00 +01:00,17428.14,18615.26
10.03.2026 14:00:00 +01:00,18365.39,18704.90
10.03.2026 15:00:00 +01:00,20870.09,18855.56
10.03.2026 16:00:00 +01:00,22577.60,19023.80
10.03.2026 17:00:00 +01:00,22956.14,19097.16
10.03.2026 18:00:00 +01:00,23518.93,19146.56
10.03.2026 19:00:00 +01:00,23481.38,19061.64
10.03.2026 20:00:00 +01:00,23017.95,18891.46
10.03.2026 21:00:00 +01:00,21297.64,18544.41
10.03.2026 22:00:00 +01:00,18848.51,18085.52
10.03.2026 23:00:00 +01:00,14799.17,17340.01
11.03.2026 00:00:00 +01:00,12486.68,16848.72
11.03.2026 01:00:00 +01:00,11050.67,16435.08
11.03.2026 02:00:00 +01:00,10987.38,16215.36
11.03.2026 03:00:00 +01:00,11177.54,16061.82
11.03.2026 04:00:00 +01:00,11463.68,16047.76
11.03.2026 05:00:00 +01:00,11841.84,16332.36
11.03.2026 06:00:00 +01:00,13036.38,17368.50
11.03.2026 07:00:00 +01:00,14775.03,18414.02
11.03.2026 08:00:00 +01:00,14512.06,18703.41
11.03.2026 09:00:00 +01:00,14198.78,18596.03
11.03.2026 10:00:00 +01:00,13855.41,18543.37
11.03.2026 11:00:00 +01:00,13248.47,18359.12
11.03.2026 12:00:00 +01:00,12836.00,18252.71
11.03.2026 13:00:00 +01:00,13058.26,18009.60
11.03.2026 14:00:00 +01:00,13283.71,18096.48
11.03.2026 15:00:00 +01:00,14396.34,18238.71
11.03.2026 16:00:00 +01:00,16625.11,18433.06
11.03.2026 17:00:00 +01:00,19727.81,18507.18
11.03.2026 18:00:00 +01:00,21080.88,18564.96
11.03.2026 19:00:00 +01:00,21337.40,18693.83
11.03.2026 20:00:00 +01:00,20677.98,18516.35
11.03.2026 21:00:00 +01:00,18842.63,18147.75
11.03.2026 22:00:00 +01:00,17275.23,17765.47
11.03.2026 23:00:00 +01:00,14757.68,17187.27
12.03.2026 00:00:00 +01:00,12884.78,16702.87
12.03.2026 01:00:00 +01:00,11681.10,16317.23
12.03.2026 02:00:00 +01:00,11546.67,16082.66
12.03.2026 03:00:00 +01:00,11314.66,16006.06
12.03.2026 04:00:00 +01:00,11616.32,16097.68
12.03.2026 05:00:00 +01:00,12449.64,16461.52
12.03.2026 06:00:00 +01:00,14172.81,17550.22
12.03.2026 07:00:00 +01:00,16149.50,18628.40
12.03.2026 08:00:00 +01:00,16590.58,18874.05
12.03.2026 09:00:00 +01:00,15060.58,18778.35
12.03.2026 10:00:00 +01:00,14172.18,18409.20
12.03.2026 11:00:00 +01:00,14358.11,18391.77
12.03.2026 12:00:00 +01:00,14047.95,18209.55
12.03.2026 13:00:00 +01:00,14389.14,18191.97
12.03.2026 14:00:00 +01:00,14254.71,18261.32
12.03.2026 15:00:00 +01:00,15119.29,18447.75
12.03.2026 16:00:00 +01:00,15358.75,18747.22
12.03.2026 17:00:00 +01:00,15802.75,18769.07
12.03.2026 18:00:00 +01:00,17604.29,18860.27
12.03.2026 19:00:00 +01:00,17407.74,18851.93
12.03.2026 20:00:00 +01:00,15616.31,18646.59
12.03.2026 21:00:00 +01:00,13949.71,18339.88
12.03.2026 22:00:00 +01:00,13092.19,17893.31
12.03.2026 23:00:00 +01:00,11750.09,17292.72
13.03.2026 00:00:00 +01:00,11277.91,16757.41
13.03.2026 01:00:00 +01:00,10681.24,16421.92
13.03.2026 02:00:00 +01:00,10007.89,16158.89
13.03.2026 03:00:00 +01:00,9984.39,16112.47
13.03.2026 04:00:00 +01:00,9706.24,16072.24
13.03.2026 05:00:00 +01:00,9752.58,16401.62
13.03.2026 06:00:00 +01:00,10500.69,17334.01
13.03.2026 07:00:00 +01:00,11274.86,18366.37
13.03.2026 08:00:00 +01:00,12722.31,18878.85
13.03.2026 09:00:00 +01:00,13384.18,18913.32
13.03.2026 10:00:00 +01:00,13321.42,18957.46
13.03.2026 11:00:00 +01:00,12576.81,18828.99
13.03.2026 12:00:00 +01:00,12366.79,18567.18
13.03.2026 13:00:00 +01:00,12358.52,18412.71
13.03.2026 14:00:00 +01:00,12355.42,18289.67
13.03.2026 15:00:00 +01:00,13453.82,18276.56
13.03.2026 16:00:00 +01:00,15646.59,18318.93
13.03.2026 17:00:00 +01:00,18336.56,18464.73
13.03.2026 18:00:00 +01:00,20753.41,18679.68
13.03.2026 19:00:00 +01:00,20848.50,18688.82
13.03.2026 20:00:00 +01:00,20568.57,18329.05
13.03.2026 21:00:00 +01:00,20104.50,17941.36
13.03.2026 22:00:00 +01:00,19746.79,17572.79
13.03.2026 23:00:00 +01:00,18459.11,17149.26
14.03.2026 00:00:00 +01:00,17250.73,16813.88
14.03.2026 01:00:00 +01:00,16330.09,16469.38
14.03.2026 02:00:00 +01:00,15693.95,16177.78
14.03.2026 03:00:00 +01:00,15646.73,15987.52
14.03.2026 04:00:00 +01:00,15673.97,15965.30
14.03.2026 05:00:00 +01:00,16293.16,15992.33
14.03.2026 06:00:00 +01:00,17135.19,16128.38
14.03.2026 07:00:00 +01:00,18255.49,16340.62
14.03.2026 08:00:00 +01:00,20216.91,16870.49
14.03.2026 09:00:00 +01:00,20134.86,17255.30
14.03.2026 10:00:00 +01:00,19562.35,17320.82
14.03.2026 11:00:00 +01:00,18512.78,17170.67
14.03.2026 12:00:00 +01:00,18229.82,17138.20
14.03.2026 13:00:00 +01:00,18393.25,17145.20
14.03.2026 14:00:00 +01:00,18190.19,16936.40
14.03.2026 15:00:00 +01:00,19941.11,16947.81
14.03.2026 16:00:00 +01:00,21742.29,17172.92
14.03.2026 17:00:00 +01:00,22819.48,17512.85
14.03.2026 18:00:00 +01:00,23513.36,17833.61
14.03.2026 19:00:00 +01:00,23354.16,17864.80
14.03.2026 20:00:00 +01:00,21930.41,17512.07
14.03.2026 21:00:00 +01:00,21777.05,17234.90
14.03.2026 22:00:00 +01:00,21629.55,16993.01
14.03.2026 23:00:00 +01:00,21184.30,16668.82
15.03.2026 00:00:00 +01:00,20430.90,16332.28
15.03.2026 01:00:00 +01:00,19969.88,16084.95
15.03.2026 02:00:00 +01:00,19419.12,15958.28
15.03.2026 03:00:00 +01:00,19428.59,15888.45
15.03.2026 04:00:00 +01:00,19482.96,15882.84
15.03.2026 05:00:00 +01:00,19199.55,15927.15
15.03.2026 06:00:00 +01:00,18985.32,16002.23
15.03.2026 07:00:00 +01:00,17788.60,16146.63
15.03.2026 08:00:00 +01:00,15761.56,16473.10
15.03.2026 09:00:00 +01:00,13730.25,16752.89
15.03.2026 10:00:00 +01:00,12893.76,16938.58
15.03.2026 11:00:00 +01:00,12401.44,16860.65
15.03.2026 12:00:00 +01:00,12393.78,16786.81
15.03.2026 13:00:00 +01:00,12576.12,16817.03
15.03.2026 14:00:00 +01:00,13042.62,16915.86
15.03.2026 15:00:00 +01:00,13442.50,17147.79
15.03.2026 16:00:00 +01:00,15680.72,17420.00
15.03.2026 17:00:00 +01:00,20359.46,17697.59
15.03.2026 18:00:00 +01:00,22410.66,17988.54
15.03.2026 19:00:00 +01:00,21649.61,18104.81
15.03.2026 20:00:00 +01:00,18064.85,18042.29
15.03.2026 21:00:00 +01:00,15670.99,17882.07
15.03.2026 22:00:00 +01:00,13762.08,17493.92
15.03.2026 23:00:00 +01:00,12614.73,17042.83
16.03.2026 00:00:00 +01:00,11320.15,16605.82
16.03.2026 01:00:00 +01:00,10292.67,16331.73
16.03.2026 02:00:00 +01:00,10043.97,16122.92
16.03.2026 03:00:00 +01:00,10151.60,16057.02
16.03.2026 04:00:00 +01:00,9704.68,16140.88
16.03.2026 05:00:00 +01:00,10214.29,16508.87
16.03.2026 06:00:00 +01:00,12091.08,17619.04
16.03.2026 07:00:00 +01:00,14531.63,18673.91
16.03.2026 08:00:00 +01:00,15109.66,19053.96
16.03.2026 09:00:00 +01:00,14344.92,18872.05
16.03.2026 10:00:00 +01:00,14021.51,18617.44
16.03.2026 11:00:00 +01:00,13432.11,18431.35
16.03.2026 12:00:00 +01:00,13636.10,18327.59
16.03.2026 13:00:00 +01:00,14021.50,18107.30
16.03.2026 14:00:00 +01:00,13986.41,17981.71
16.03.2026 15:00:00 +01:00,15866.44,18101.49
16.03.2026 16:00:00 +01:00,17810.00,18274.43
16.03.2026 17:00:00 +01:00,20388.50,18252.32
16.03.2026 18:00:00 +01:00,22813.48,18570.34
16.03.2026 19:00:00 +01:00,23196.86,18688.05
16.03.2026 20:00:00 +01:00,23057.91,18554.47
16.03.2026 21:00:00 +01:00,21842.65,18307.32
16.03.2026 22:00:00 +01:00,20441.98,17944.58
16.03.2026 23:00:00 +01:00,16862.48,17317.80
17.03.2026 00:00:00 +01:00,15333.24,16843.18
17.03.2026 01:00:00 +01:00,14444.25,16537.67
17.03.2026 02:00:00 +01:00,14000.28,16351.50
17.03.2026 03:00:00 +01:00,14401.31,16242.50
17.03.2026 04:00:00 +01:00,15673.51,16312.43
17.03.2026 05:00:00 +01:00,17741.09,16697.52
17.03.2026 06:00:00 +01:00,19818.59,17728.83
17.03.2026 07:00:00 +01:00,19448.00,18767.57
17.03.2026 08:00:00 +01:00,20212.67,18974.02
17.03.2026 09:00:00 +01:00,19198.04,18702.76
17.03.2026 10:00:00 +01:00,16937.43,18602.76
17.03.2026 11:00:00 +01:00,14908.06,18600.81
17.03.2026 12:00:00 +01:00,13999.61,18435.31
17.03.2026 13:00:00 +01:00,14463.40,18316.02
17.03.2026 14:00:00 +01:00,15366.04,18527.40
17.03.2026 15:00:00 +01:00,16312.51,18582.04
17.03.2026 16:00:00 +01:00,19101.33,18740.60
17.03.2026 17:00:00 +01:00,20310.14,18642.48
17.03.2026 18:00:00 +01:00,21331.54,18612.91
17.03.2026 19:00:00 +01:00,22090.02,18526.60
17.03.2026 20:00:00 +01:00,21447.71,18227.78
17.03.2026 21:00:00 +01:00,20273.34,17943.13
17.03.2026 22:00:00 +01:00,18440.74,17495.05
17.03.2026 23:00:00 +01:00,16294.47,16823.24
18.03.2026 00:00:00 +01:00,12976.28,16260.41
18.03.2026 01:00:00 +01:00,12342.46,15919.82
18.03.2026 02:00:00 +01:00,12176.58,15646.94
18.03.2026 03:00:00 +01:00,11934.78,15525.14
18.03.2026 04:00:00 +01:00,12249.26,15486.72
18.03.2026 05:00:00 +01:00,14153.19,15745.22
18.03.2026 06:00:00 +01:00,17616.21,16701.74
18.03.2026 07:00:00 +01:00,17214.74,17766.50
18.03.2026 08:00:00 +01:00,15085.37,18084.04
18.03.2026 09:00:00 +01:00,14211.24,18101.87
18.03.2026 10:00:00 +01:00,14163.54,17977.91
18.03.2026 11:00:00 +01:00,13690.20,17809.30
18.03.2026 12:00:00 +01:00,13321.38,17591.72
18.03.2026 13:00:00 +01:00,13135.54,17468.28
18.03.2026 14:00:00 +01:00,13469.99,17505.85
18.03.2026 15:00:00 +01:00,14111.34,17619.65
18.03.2026 16:00:00 +01:00,16311.01,17792.41
18.03.2026 17:00:00 +01:00,18966.60,17778.06
18.03.2026 18:00:00 +01:00,19861.26,17910.95
18.03.2026 19:00:00 +01:00,20552.41,18077.01
18.03.2026 20:00:00 +01:00,20068.12,17944.34
18.03.2026 21:00:00 +01:00,19684.24,17581.80
18.03.2026 22:00:00 +01:00,18429.30,17177.64
18.03.2026 23:00:00 +01:00,16913.42,16653.80
19.03.2026 00:00:00 +01:00,16209.92,16125.82
19.03.2026 01:00:00 +01:00,16356.30,15782.49
19.03.2026 02:00:00 +01:00,16738.18,15573.75
19.03.2026 03:00:00 +01:00,16647.32,15436.02
19.03.2026 04:00:00 +01:00,16950.03,15518.01
19.03.2026 05:00:00 +01:00,17391.12,15853.31
19.03.2026 06:00:00 +01:00,18668.30,16836.34
19.03.2026 07:00:00 +01:00,19668.03,17975.82
19.03.2026 08:00:00 +01:00,18363.46,18180.32
19.03.2026 09:00:00 +01:00,15570.66,17919.89
19.03.2026 10:00:00 +01:00,14908.37,17551.97
19.03.2026 11:00:00 +01:00,14339.90,17087.05
19.03.2026 12:00:00 +01:00,13427.22,16700.36
19.03.2026 13:00:00 +01:00,13088.13,16516.12
19.03.2026 14:00:00 +01:00,12641.31,16390.32
19.03.2026 15:00:00 +01:00,13498.58,16549.94
19.03.2026 16:00:00 +01:00,16567.83,16783.48
19.03.2026 17:00:00 +01:00,18899.69,16984.62
19.03.2026 18:00:00 +01:00,19965.51,17258.77
19.03.2026 19:00:00 +01:00,20232.15,17455.56
19.03.2026 20:00:00 +01:00,19717.77,17367.00
19.03.2026 21:00:00 +01:00,19401.84,17172.73
19.03.2026 22:00:00 +01:00,19074.72,16905.24
19.03.2026 23:00:00 +01:00,18946.59,16448.77
20.03.2026 00:00:00 +01:00,18679.54,15922.48
20.03.2026 01:00:00 +01:00,18518.50,15561.96
20.03.2026 02:00:00 +01:00,18560.29,15362.74
20.03.2026 03:00:00 +01:00,18324.95,15328.23
20.03.2026 04:00:00 +01:00,18589.95,15371.02
20.03.2026 05:00:00 +01:00,19187.99,15665.07
20.03.2026 06:00:00 +01:00,21016.14,16665.52
20.03.2026 07:00:00 +01:00,21741.39,17787.07
20.03.2026 08:00:00 +01:00,20561.95,18032.90
20.03.2026 09:00:00 +01:00,17776.92,17298.63
20.03.2026 10:00:00 +01:00,15228.93,17461.16
20.03.2026 11:00:00 +01:00,14128.04,17009.18
20.03.2026 12:00:00 +01:00,13821.97,16656.06
20.03.2026 13:00:00 +01:00,13358.94,16375.39
20.03.2026 14:00:00 +01:00,13832.88,16123.64
20.03.2026 15:00:00 +01:00,15521.19,16097.24
20.03.2026 16:00:00 +01:00,17762.75,16273.48
20.03.2026 17:00:00 +01:00,19377.80,16455.48
20.03.2026 18:00:00 +01:00,20442.96,16812.39
20.03.2026 19:00:00 +01:00,20828.70,17037.92
20.03.2026 20:00:00 +01:00,20825.20,16909.90
20.03.2026 21:00:00 +01:00,20658.45,16648.22
20.03.2026 22:00:00 +01:00,20000.34,16395.54
20.03.2026 23:00:00 +01:00,19260.32,16016.70
21.03.2026 00:00:00 +01:00,18952.84,15739.20
21.03.2026 01:00:00 +01:00,18571.01,15446.09
21.03.2026 02:00:00 +01:00,18457.92,15283.56
21.03.2026 03:00:00 +01:00,18209.70,15212.42
21.03.2026 04:00:00 +01:00,18026.39,15167.14
21.03.2026 05:00:00 +01:00,17930.78,15225.86
21.03.2026 06:00:00 +01:00,18209.50,15391.09
21.03.2026 07:00:00 +01:00,17948.62,15724.97
21.03.2026 08:00:00 +01:00,16447.08,16147.64
21.03.2026 09:00:00 +01:00,14201.66,16565.76
21.03.2026 10:00:00 +01:00,13525.78,16604.88
21.03.2026 11:00:00 +01:00,12824.49,16498.40
21.03.2026 12:00:00 +01:00,13289.98,16293.97
21.03.2026 13:00:00 +01:00,12367.30,16089.07
21.03.2026 14:00:00 +01:00,12255.38,15939.08
21.03.2026 15:00:00 +01:00,13306.37,15960.00
21.03.2026 16:00:00 +01:00,16232.37,16162.20
21.03.2026 17:00:00 +01:00,19418.93,16463.74
21.03.2026 18:00:00 +01:00,21076.48,16788.04
21.03.2026 19:00:00 +01:00,20624.62,16922.61
21.03.2026 20:00:00 +01:00,19730.83,16612.64
21.03.2026 21:00:00 +01:00,18702.14,16377.61
21.03.2026 22:00:00 +01:00,17129.70,16165.21
21.03.2026 23:00:00 +01:00,14691.19,15764.93
22.03.2026 00:00:00 +01:00,12890.27,15532.22
22.03.2026 01:00:00 +01:00,12590.34,15278.91
22.03.2026 02:00:00 +01:00,12498.95,15110.49
22.03.2026 03:00:00 +01:00,12261.85,15000.07
22.03.2026 04:00:00 +01:00,12264.76,14988.95
22.03.2026 05:00:00 +01:00,12473.80,15028.75
22.03.2026 06:00:00 +01:00,12182.39,15014.68
22.03.2026 07:00:00 +01:00,11985.81,15220.34
22.03.2026 08:00:00 +01:00,12099.12,15637.76
22.03.2026 09:00:00 +01:00,12316.05,16024.86
22.03.2026 10:00:00 +01:00,12483.45,16210.78
22.03.2026 11:00:00 +01:00,12536.99,16225.60
22.03.2026 12:00:00 +01:00,12797.60,16285.88
22.03.2026 13:00:00 +01:00,13270.06,16338.05
22.03.2026 14:00:00 +01:00,13470.65,16476.38
22.03.2026 15:00:00 +01:00,13731.07,16636.77
22.03.2026 16:00:00 +01:00,14548.49,16819.78
22.03.2026 17:00:00 +01:00,18127.85,17120.47
22.03.2026 18:00:00 +01:00,20362.67,17378.66
22.03.2026 19:00:00 +01:00,20867.94,17553.42
22.03.2026 20:00:00 +01:00,20509.44,17469.10
22.03.2026 21:00:00 +01:00,19744.69,17237.19
22.03.2026 22:00:00 +01:00,19035.35,16900.20
22.03.2026 23:00:00 +01:00,18451.41,16426.68
23.03.2026 00:00:00 +01:00,17928.81,15996.90
23.03.2026 01:00:00 +01:00,17747.04,15713.69
23.03.2026 02:00:00 +01:00,17733.97,15546.00
23.03.2026 03:00:00 +01:00,17329.73,15489.16
23.03.2026 04:00:00 +01:00,17418.42,15646.61
23.03.2026 05:00:00 +01:00,18206.40,16077.72
23.03.2026 06:00:00 +01:00,19595.72,17082.26
23.03.2026 07:00:00 +01:00,20996.82,18208.67
23.03.2026 08:00:00 +01:00,20261.38,18226.76
23.03.2026 09:00:00 +01:00,17267.01,17891.98
23.03.2026 10:00:00 +01:00,14279.13,17609.68
23.03.2026 11:00:00 +01:00,13333.68,17265.38
23.03.2026 12:00:00 +01:00,13046.86,17063.88
23.03.2026 13:00:00 +01:00,13523.88,16950.66
23.03.2026 14:00:00 +01:00,13807.34,17052.65
23.03.2026 15:00:00 +01:00,15593.68,17192.88
23.03.2026 16:00:00 +01:00,18520.84,17596.09
23.03.2026 17:00:00 +01:00,20533.92,17753.99
23.03.2026 18:00:00 +01:00,21085.81,17981.62
23.03.2026 19:00:00 +01:00,21266.79,18211.80
23.03.2026 20:00:00 +01:00,20984.52,18156.53
23.03.2026 21:00:00 +01:00,19782.00,17928.03
23.03.2026 22:00:00 +01:00,18703.21,17466.63
23.03.2026 23:00:00 +01:00,17379.76,16833.30
24.03.2026 00:00:00 +01:00,16229.67,16253.79
24.03.2026 01:00:00 +01:00,14466.26,15882.40
24.03.2026 02:00:00 +01:00,13092.28,15664.36
24.03.2026 03:00:00 +01:00,12465.12,15590.06
24.03.2026 04:00:00 +01:00,12793.22,15670.46
24.03.2026 05:00:00 +01:00,12865.92,16005.62
24.03.2026 06:00:00 +01:00,14054.68,16953.80
24.03.2026 07:00:00 +01:00,14811.63,17991.29
24.03.2026 08:00:00 +01:00,13362.65,18311.50
24.03.2026 09:00:00 +01:00,12269.14,18253.35
24.03.2026 10:00:00 +01:00,11834.48,17839.15
24.03.2026 11:00:00 +01:00,11681.49,17557.94
24.03.2026 12:00:00 +01:00,11541.70,17268.12
24.03.2026 13:00:00 +01:00,11276.84,17221.16
24.03.2026 14:00:00 +01:00,11102.99,17133.95
24.03.2026 15:00:00 +01:00,11365.39,17183.28
24.03.2026 16:00:00 +01:00,12129.39,17390.20
24.03.2026 17:00:00 +01:00,14403.98,17449.52
24.03.2026 18:00:00 +01:00,17450.42,17546.92
24.03.2026 19:00:00 +01:00,16503.58,17782.60
24.03.2026 20:00:00 +01:00,13781.85,17718.35
24.03.2026 21:00:00 +01:00,12358.17,17495.26
24.03.2026 22:00:00 +01:00,11149.31,17152.02
24.03.2026 23:00:00 +01:00,10271.08,16596.86
25.03.2026 00:00:00 +01:00,9630.61,16185.84
25.03.2026 01:00:00 +01:00,9135.19,15853.61
25.03.2026 02:00:00 +01:00,8795.01,15648.67
25.03.2026 03:00:00 +01:00,8660.51,15506.42
25.03.2026 04:00:00 +01:00,8821.63,15511.26
25.03.2026 05:00:00 +01:00,9666.85,15806.88
25.03.2026 06:00:00 +01:00,10700.75,16800.81
25.03.2026 07:00:00 +01:00,11776.62,17951.34
25.03.2026 08:00:00 +01:00,12399.11,18097.49
25.03.2026 09:00:00 +01:00,12328.35,17853.70
25.03.2026 10:00:00 +01:00,11889.74,17634.16
25.03.2026 11:00:00 +01:00,11646.04,17249.70
25.03.2026 12:00:00 +01:00,11471.40,17270.90
25.03.2026 13:00:00 +01:00,11215.24,17140.62
25.03.2026 14:00:00 +01:00,11222.51,17098.99
25.03.2026 15:00:00 +01:00,11477.23,17189.09
25.03.2026 16:00:00 +01:00,12387.89,17370.50
25.03.2026 17:00:00 +01:00,13729.79,17407.92
25.03.2026 18:00:00 +01:00,15705.99,17574.55
25.03.2026 19:00:00 +01:00,16816.75,18011.45
25.03.2026 20:00:00 +01:00,16998.37,18035.68
25.03.2026 21:00:00 +01:00,16378.02,17869.15
25.03.2026 22:00:00 +01:00,15429.51,17562.98
25.03.2026 23:00:00 +01:00,13919.39,17046.62
26.03.2026 00:00:00 +01:00,12922.79,16580.66
26.03.2026 01:00:00 +01:00,12357.12,16241.00
26.03.2026 02:00:00 +01:00,12051.86,16068.72
26.03.2026 03:00:00 +01:00,11961.83,15999.47
26.03.2026 04:00:00 +01:00,12445.92,15999.20
26.03.2026 05:00:00 +01:00,12865.79,16287.63
26.03.2026 06:00:00 +01:00,15275.60,17246.58
26.03.2026 07:00:00 +01:00,17835.75,18377.83
26.03.2026 08:00:00 +01:00,17431.63,18541.71
26.03.2026 09:00:00 +01:00,14674.02,18268.28
26.03.2026 10:00:00 +01:00,13524.05,17805.76
26.03.2026 11:00:00 +01:00,12819.55,17405.97
26.03.2026 12:00:00 +01:00,12302.83,17109.93
26.03.2026 13:00:00 +01:00,12216.02,16982.90
26.03.2026 14:00:00 +01:00,12434.23,16916.06
26.03.2026 15:00:00 +01:00,13081.19,17041.74
26.03.2026 16:00:00 +01:00,14731.96,17334.80
26.03.2026 17:00:00 +01:00,17809.54,17455.17
26.03.2026 18:00:00 +01:00,21101.83,17766.01
26.03.2026 19:00:00 +01:00,21907.47,18257.76
26.03.2026 20:00:00 +01:00,21096.18,18343.65
26.03.2026 21:00:00 +01:00,20420.40,18100.66
26.03.2026 22:00:00 +01:00,18800.70,17888.42
26.03.2026 23:00:00 +01:00,16966.49,17409.96
27.03.2026 00:00:00 +01:00,16761.10,16987.92
27.03.2026 01:00:00 +01:00,16565.78,16756.94
27.03.2026 02:00:00 +01:00,16159.93,16572.03
27.03.2026 03:00:00 +01:00,16613.38,16509.25
27.03.2026 04:00:00 +01:00,17174.72,16627.76
27.03.2026 05:00:00 +01:00,19371.45,17072.34
27.03.2026 06:00:00 +01:00,21124.79,18014.08
27.03.2026 07:00:00 +01:00,22334.72,19035.93
27.03.2026 08:00:00 +01:00,22186.86,19071.98
27.03.2026 09:00:00 +01:00,18672.03,18769.63
27.03.2026 10:00:00 +01:00,16641.90,18395.76
27.03.2026 11:00:00 +01:00,15547.98,17994.44
27.03.2026 12:00:00 +01:00,14421.96,17646.57
27.03.2026 13:00:00 +01:00,14156.49,17791.88
27.03.2026 14:00:00 +01:00,14306.58,17894.06
27.03.2026 15:00:00 +01:00,14673.17,18060.38
27.03.2026 16:00:00 +01:00,16964.75,18337.60
27.03.2026 17:00:00 +01:00,20034.63,18471.82
27.03.2026 18:00:00 +01:00,21908.15,18578.13
27.03.2026 19:00:00 +01:00,20849.96,18599.89
27.03.2026 20:00:00 +01:00,18766.68,18314.68
27.03.2026 21:00:00 +01:00,16940.73,17894.14
27.03.2026 22:00:00 +01:00,15508.99,17514.37
27.03.2026 23:00:00 +01:00,15243.34,17141.80
28.03.2026 00:00:00 +01:00,12014.42,16674.52
28.03.2026 01:00:00 +01:00,11255.01,16361.91
28.03.2026 02:00:00 +01:00,10591.88,16195.89
28.03.2026 03:00:00 +01:00,10355.39,16028.12
28.03.2026 04:00:00 +01:00,10419.35,16045.94
28.03.2026 05:00:00 +01:00,10713.81,16060.62
28.03.2026 06:00:00 +01:00,11061.04,16209.58
28.03.2026 07:00:00 +01:00,10726.36,16547.78
28.03.2026 08:00:00 +01:00,10080.13,16884.48
28.03.2026 09:00:00 +01:00,9591.02,16980.35
28.03.2026 10:00:00 +01:00,9639.96,16843.28
28.03.2026 11:00:00 +01:00,9356.88,16655.35
28.03.2026 12:00:00 +01:00,9668.98,16569.80
